"","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"2269","08",525000,4,1.5,1170,4,1170,0,1960,0,98040,47.5495,-122.232
"2270","07",1049000,4,3.75,4740,4,4740,0,1991,0,98027,47.4449,-121.979
"2271","05",402000,3,2.5,1960,4,1290,670,1977,0,98034,47.7249,-122.178
"2272","06",450000,3,2,1430,3,980,450,1947,0,98103,47.6874,-122.336
"2273","12",520000,3,2.25,2510,3,2510,0,1981,0,98027,47.4545,-121.988
"2274","12",205000,3,1.75,1420,5,820,600,1980,0,98023,47.2873,-122.367
"2275","09",635000,3,2.25,2680,3,2680,0,2004,0,98038,47.4487,-122.033
"2276","04",350000,3,1.75,1580,4,1580,0,1968,0,98010,47.3299,-122.046
"2277","04",425000,4,1.75,1820,3,930,890,1942,0,98115,47.6872,-122.296
"2278","06",798000,3,3.5,3590,3,3590,0,1999,0,98074,47.6336,-122.063
"2279","06",1250000,5,3.25,3160,5,3160,0,1972,0,98040,47.5373,-122.224
"2280","03",435000,4,2,2030,4,1630,400,1925,0,98133,47.7056,-122.342
"2281","11",355000,3,1.5,1240,3,1240,0,1962,0,98034,47.7167,-122.202
"2282","02",3e+06,5,3.25,5370,3,3850,1520,1918,2008,98004,47.6499,-122.216
"2283","07",685000,5,2.5,2670,5,2670,0,1958,0,98155,47.7565,-122.284
"2284","09",305000,4,2.25,2130,4,2130,0,1966,0,98031,47.4119,-122.211
"2285","07",675000,3,2.5,2550,4,1850,700,1924,0,98144,47.5758,-122.287
"2286","08",769000,4,2.75,3630,4,1850,1780,1968,0,98040,47.566,-122.225
"2287","08",430000,3,1.5,1690,5,1690,0,1954,0,98006,47.5732,-122.136
"2288","12",760000,3,3.5,2350,5,1340,1010,1940,0,98125,47.7288,-122.284
"2289","10",579950,3,3.5,1420,3,1180,240,2003,0,98115,47.6827,-122.324
"2290","02",476000,3,2.25,1570,4,1170,400,1980,0,98133,47.7604,-122.356
"2291","06",510000,3,1.75,1600,4,1600,0,1967,0,98034,47.7202,-122.249
"2292","09",738000,5,3.5,2790,3,1970,820,1991,0,98166,47.4384,-122.347
"2293","07",420000,3,1.75,1720,5,860,860,1940,0,98125,47.7336,-122.29
"2294","11",455000,3,1.75,1300,4,1300,0,1969,0,98052,47.6388,-122.103
"2295","12",372000,4,1.5,1780,4,1780,0,1962,0,98059,47.5142,-122.163
"2296","08",772000,4,2.5,2990,3,2990,0,2003,0,98074,47.6292,-122.024
"2297","11",1125000,5,1.75,1910,4,1910,0,1906,0,98112,47.6249,-122.311
"2298","05",570000,3,2.5,1910,3,1910,0,1999,0,98075,47.5989,-122.016
"2299","11",353000,3,2.5,1250,3,1250,0,2004,0,98115,47.6978,-122.318
"2300","08",699000,5,2.5,3340,3,3340,0,2002,0,98038,47.4565,-122.066
"2301","07",265000,3,2,1380,4,1380,0,1955,0,98148,47.4374,-122.335
"2302","10",5e+05,4,2.25,2080,3,1390,690,1964,0,98008,47.6264,-122.113
"2303","03",1010000,4,3.5,3500,3,2590,910,2004,0,98115,47.6834,-122.292
"2304","01",276000,3,1.75,2240,4,1440,800,1968,0,98001,47.2635,-122.284
"2305","01",380000,4,2.5,2100,3,2100,0,2002,0,98059,47.4956,-122.163
"2306","06",315000,3,1.5,1750,3,1150,600,1954,0,98024,47.5666,-121.902
"2307","03",685530,4,2.5,3130,3,3130,0,1996,0,98014,47.6618,-121.962
"2308","06",254600,3,2,1470,4,1470,0,1968,0,98002,47.2973,-122.08
"2309","06",230000,3,2,1440,4,720,720,1942,2007,98056,47.4947,-122.185
"2310","07",335000,3,3,1430,3,1430,0,2003,0,98103,47.6971,-122.34
"2311","06",550000,4,2.5,2170,3,1460,710,1980,0,98052,47.6789,-122.116
"2312","09",275436,4,2.75,2170,3,2170,0,1966,0,98030,47.3741,-122.189
"2313","05",325000,4,3.5,2630,3,1640,990,1984,0,98188,47.4355,-122.272
"2314","07",635000,4,2.5,2490,3,2490,0,1997,0,98053,47.6507,-122.004
"2315","04",513000,3,1.75,1710,4,1110,600,1944,0,98107,47.6689,-122.37
"2316","07",580000,4,2.5,2130,3,1490,640,1980,0,98075,47.5748,-122.031
"2317","10",313000,4,1.75,1630,3,930,700,1978,0,98144,47.5961,-122.305
"2318","10",655500,4,2.75,2380,3,1680,700,1957,2001,98007,47.5929,-122.133
"2319","12",250750,5,1.75,2140,4,2140,0,1951,0,98002,47.3167,-122.214
"2320","09",438000,4,2.5,1970,3,1970,0,2004,0,98059,47.4893,-122.138
"2321","08",590000,3,2.75,2550,4,1980,570,1967,0,98072,47.7596,-122.117
"2322","03",1195000,3,2.25,3070,3,2110,960,1987,0,98006,47.5522,-122.144
"2323","09",9e+05,4,2.5,3620,3,3620,0,1984,0,98052,47.7204,-122.115
"2324","05",378000,3,1.5,1050,3,1050,0,1975,0,98024,47.5602,-121.86
"2325","09",580000,3,1.5,1860,5,1860,0,1952,0,98177,47.7716,-122.392
"2326","11",999000,3,2.75,2830,4,1830,1000,1962,0,98070,47.3782,-122.514
"2327","05",650000,3,1.5,1630,3,1160,470,1940,0,98115,47.6725,-122.272
"2328","08",220000,4,1.75,1660,3,1010,650,1952,0,98168,47.4943,-122.331
"2329","10",855000,3,2.25,3440,3,3440,0,1985,0,98006,47.5647,-122.108
"2330","08",483000,3,1.75,2110,4,1440,670,1978,0,98028,47.7344,-122.246
"2331","07",435000,3,2.5,1900,3,1900,0,1993,0,98011,47.7433,-122.194
"2332","08",2950000,4,3.5,4860,3,4860,0,1996,0,98039,47.6172,-122.23
"2333","09",427000,3,2.5,2050,3,2050,0,2008,0,98133,47.7612,-122.344
"2334","12",430000,2,1.5,1090,3,1090,0,1900,0,98103,47.6652,-122.338
"2335","05",685000,2,1.5,1090,3,1090,0,1900,0,98103,47.6652,-122.338
"2336","09",495000,2,1.5,1920,3,1060,860,1937,0,98199,47.6497,-122.393
"2337","06",299950,3,2.5,1870,3,1870,0,1990,0,98001,47.342,-122.279
"2338","11",390000,4,1.75,2690,3,2690,0,1940,0,98146,47.4951,-122.352
"2339","08",385000,3,1.75,2160,4,1260,900,1928,0,98144,47.5729,-122.315
"2340","06",740000,4,2.5,3000,3,3000,0,1995,0,98027,47.535,-122.049
"2341","07",991700,4,3,2290,3,1610,680,1924,2011,98116,47.574,-122.415
"2342","08",765000,3,2.75,2250,4,1830,420,1909,1991,98122,47.6033,-122.287
"2343","09",802000,4,2.25,2130,4,2130,0,1961,0,98006,47.5672,-122.161
"2344","11",950000,4,2.75,2500,4,1700,800,1969,0,98004,47.5901,-122.198
"2345","11",392000,4,2.5,2300,3,2300,0,1988,0,98042,47.3412,-122.108
"2346","12",590000,3,2.5,3360,3,3360,0,1989,0,98014,47.6601,-121.946
"2347","04",425000,4,2.5,1920,2,1920,0,1989,0,98126,47.5153,-122.37
"2348","07",765000,5,1.75,2440,4,1740,700,1944,0,98146,47.4948,-122.37
"2349","08",313500,3,2.25,1440,4,1440,0,1983,0,98034,47.7257,-122.162
"2350","02",604000,4,1.75,1490,3,1350,140,1960,0,98199,47.6388,-122.399
"2351","02",570000,3,2,1400,3,1060,340,2004,0,98112,47.6196,-122.298
"2352","05",639000,4,2.5,2150,4,2150,0,1982,0,98052,47.7224,-122.101
"2353","08",335000,4,2,1910,4,1910,0,1963,0,98059,47.4804,-122.133
"2354","10",896000,4,1.75,2660,4,2080,580,1917,0,98115,47.6743,-122.308
"2355","06",259500,3,1.75,1650,3,1650,0,1957,0,98188,47.442,-122.282
"2356","08",637000,3,2,1980,4,1380,600,1958,0,98115,47.6921,-122.283
"2357","05",307450,4,2.75,2690,3,1370,1320,1980,0,98023,47.3078,-122.383
"2358","08",535000,3,1.75,1380,4,860,520,1925,0,98117,47.6822,-122.399
"2359","06",669500,4,2.25,2500,4,1520,980,1940,0,98117,47.6882,-122.382
"2360","10",259000,3,1.75,1590,3,1590,0,1952,0,98166,47.4713,-122.344
"2361","12",441000,4,1.5,1100,1,1100,0,1919,0,98122,47.6033,-122.295
"2362","05",228800,4,2.5,1470,3,980,490,2003,0,98118,47.5275,-122.271
"2363","05",530000,2,2,1680,3,1680,0,2006,0,98053,47.7194,-122.022
"2364","07",524000,2,2,1450,4,750,700,1924,0,98112,47.633,-122.282
"2365","12",430000,4,2.25,2020,5,1200,820,1925,0,98126,47.5576,-122.376
"2366","10",1325000,4,3.25,2470,5,1890,580,1906,0,98112,47.6331,-122.31
"2367","06",449000,4,2.5,1850,3,1230,620,1930,2013,98126,47.5386,-122.373
"2368","06",945000,2,2.5,2540,3,2540,0,2004,0,98116,47.5747,-122.414
"2369","04",219950,3,1.5,1070,3,1070,0,1985,0,98002,47.3115,-122.209
"2370","06",659500,4,3,2620,4,1870,750,1956,0,98006,47.5646,-122.184
"2371","11",746000,4,2.75,2110,5,2110,0,1966,0,98008,47.6269,-122.1
"2372","03",540000,3,1.75,2110,3,1280,830,1982,0,98052,47.7219,-122.102
"2373","09",485000,5,2,1910,3,1020,890,1968,0,98133,47.7074,-122.349
"2374","09",2525000,4,5.5,6930,4,4310,2620,1950,1991,98006,47.5547,-122.144
"2375","04",502000,3,2.75,2010,3,1360,650,1979,0,98028,47.7728,-122.253
"2376","02",279000,2,2.75,1770,3,1210,560,2003,0,98001,47.2773,-122.276
"2377","07",453000,3,2,1660,3,1260,400,1983,0,98034,47.7203,-122.194
"2378","05",550000,3,2.5,2510,3,2510,0,1992,0,98056,47.5204,-122.206
"2379","01",273500,3,1.5,1560,3,1560,0,1962,0,98031,47.4117,-122.209
"2380","10",505000,4,3,2280,3,1340,940,1978,0,98125,47.711,-122.306
"2381","06",770000,3,2.5,2650,3,2650,0,1994,0,98053,47.668,-122.063
"2382","05",565000,4,2.25,2470,3,2470,0,1984,0,98155,47.7514,-122.286
"2383","12",1799000,4,3.5,3930,3,3930,0,1999,0,98005,47.6399,-122.158
"2384","05",285000,4,1.75,2080,4,1040,1040,1955,0,98178,47.4866,-122.232
"2385","02",2298000,4,4.25,4070,3,4070,0,2004,0,98040,47.59,-122.229
"2386","08",763776,4,2.5,2750,3,2750,0,1989,0,98075,47.5843,-122.06
"2387","02",530000,5,2.75,3230,3,1880,1350,1965,0,98166,47.4393,-122.347
"2388","09",445000,4,2.5,2170,3,2170,0,1989,0,98115,47.6999,-122.305
"2389","03",525000,3,2.5,2200,3,2200,0,2000,0,98065,47.5319,-121.867
"2390","01",272000,4,1.75,2520,3,1260,1260,1979,0,98023,47.3224,-122.343
"2391","02",615000,3,1.75,2660,4,1330,1330,1951,0,98117,47.6993,-122.378
"2392","08",439000,3,1.75,1250,3,1250,0,1965,0,98008,47.6285,-122.118
"2393","07",716000,3,2.5,2270,4,2270,0,1988,0,98029,47.5622,-122.022
"2394","06",8e+05,3,2.25,1620,4,1620,0,1926,0,98119,47.643,-122.361
"2395","05",575000,3,2,940,3,880,60,1941,0,98117,47.6771,-122.398
"2396","07",219950,3,1.5,1620,4,1620,0,1967,0,98042,47.3665,-122.107
"2397","05",770000,4,2.5,2350,4,2350,0,1987,0,98006,47.5478,-122.153
"2398","12",424950,3,1.75,2090,3,2090,0,1967,0,98034,47.7326,-122.194
"2399","01",387000,3,2.25,1760,3,1760,0,1984,0,98065,47.5124,-121.866
"2400","06",790000,4,1.75,2050,3,1450,600,1974,0,98155,47.7431,-122.286
"2401","09",490000,4,2.25,2090,3,2090,0,1970,0,98033,47.6715,-122.164
"2402","07",950000,5,3.25,2700,3,2070,630,1926,2014,98144,47.5959,-122.291
"2403","02",4e+05,2,2.5,1410,3,1090,320,2008,0,98126,47.5659,-122.37
"2404","05",325000,2,2.5,1170,3,1170,0,2008,0,98133,47.7041,-122.351
"2405","09",365000,4,2.5,2540,3,2540,0,2002,0,98092,47.3314,-122.18
"2406","04",255000,3,1.75,2190,4,2190,0,1920,0,98002,47.3063,-122.223
"2407","03",985000,5,3.5,3890,3,2870,1020,1984,0,98125,47.7246,-122.284
"2408","04",595000,4,2.5,2030,3,1100,930,1967,0,98115,47.6955,-122.301
"2409","10",728000,3,1.5,1940,3,1310,630,1915,0,98112,47.6205,-122.291
"2410","12",650000,3,2,2800,3,1400,1400,1954,0,98125,47.7055,-122.315
"2411","03",1125000,5,3.25,3080,4,2230,850,1968,0,98033,47.6651,-122.19
"2412","03",370000,4,2,1640,3,1640,0,1963,0,98155,47.7471,-122.324
"2413","05",740000,2,1.75,2080,5,1080,1000,1923,0,98117,47.6896,-122.362
"2414","07",2e+05,4,2,2090,3,1070,1020,1974,0,98178,47.5077,-122.268
"2415","07",275000,4,2,2030,3,2030,0,1944,0,98168,47.4806,-122.287
"2416","05",280000,3,2.5,1270,3,1270,0,1993,0,98045,47.4639,-121.744
"2417","01",325000,4,2.5,2260,3,2260,0,2002,0,98042,47.3488,-122.151
"2418","08",495000,3,2.5,1780,3,1780,0,1995,0,98045,47.4723,-121.707
"2419","09",691000,2,2,1780,3,980,800,1922,0,98119,47.6474,-122.362
"2420","07",2288000,4,2.5,4080,4,4080,0,1983,0,98004,47.6344,-122.214
"2421","04",329500,3,2.5,2120,5,1360,760,1979,0,98001,47.341,-122.265
"2422","08",348000,3,2.5,2060,3,2060,0,1989,0,98023,47.3045,-122.351
"2423","05",2e+05,4,2.5,1720,3,1120,600,1961,0,98092,47.2917,-122.188
"2424","10",247500,3,2,1530,3,1530,0,1995,0,98023,47.2974,-122.372
"2425","08",1500000,4,5.5,6550,3,5400,1150,2006,0,98058,47.4302,-122.095
"2426","11",190000,3,1.75,1100,3,1100,0,1942,0,98146,47.4864,-122.337
"2427","12",975000,4,2.5,3020,4,2020,1000,1921,0,98112,47.6467,-122.304
"2428","12",1130000,4,3,3180,4,2070,1110,1925,0,98105,47.6583,-122.273
"2429","05",283200,4,1.75,1830,4,1130,700,1958,0,98003,47.3348,-122.324
"2430","07",650000,3,2.5,2540,4,1880,660,1937,0,98177,47.7176,-122.36
"2431","05",449500,3,2,1770,4,960,810,1954,0,98133,47.7703,-122.343
"2432","10",4e+05,3,1.75,1470,3,1470,0,1987,0,98034,47.7315,-122.226
"2433","09",870000,4,3,2940,3,2220,720,2011,0,98136,47.5437,-122.395
"2434","03",196000,3,1.5,1000,3,1000,0,1989,0,98001,47.2976,-122.271
"2435","07",850000,3,1.75,2450,5,1340,1110,1940,0,98199,47.6536,-122.414
"2436","09",775000,4,2.5,3310,3,3310,0,2005,0,98052,47.6649,-122.08
"2437","08",483500,3,2.5,1670,3,1670,0,2001,0,98027,47.5307,-122.047
"2438","04",387000,3,1.5,1620,3,1620,0,1990,0,98019,47.767,-121.903
"2439","01",9e+05,3,3,2990,3,2990,0,1951,2003,98155,47.7602,-122.278
"2440","04",336000,3,1.5,1240,3,1240,0,1964,0,98106,47.5659,-122.36
"2441","08",350000,3,1.5,1320,3,1320,0,1909,0,98112,47.6231,-122.292
"2442","11",1320000,4,5.25,6110,3,6110,0,2005,0,98059,47.5285,-122.135
"2443","08",765000,3,1.75,2440,4,1320,1120,1945,0,98199,47.6474,-122.412
"2444","10",527000,4,2.5,2900,3,2900,0,2013,0,98059,47.4954,-122.152
"2445","07",524000,4,2.75,2310,5,1480,830,1908,0,98118,47.5502,-122.268
"2446","07",775000,4,3.25,4100,3,2500,1600,1981,0,98072,47.7302,-122.096
"2447","04",750000,4,2.25,2420,4,1620,800,1952,0,98146,47.4954,-122.366
"2448","12",1265000,4,2.25,2870,5,1730,1140,1951,0,98112,47.6362,-122.282
"2449","10",759000,3,2.75,1960,5,1960,0,1900,0,98122,47.6032,-122.285
"2450","12",640000,3,2,1470,4,1470,0,1926,0,98199,47.6398,-122.393
"2451","04",990000,3,3.25,2460,5,2100,360,1910,0,98115,47.6782,-122.311
"2452","10",395000,4,1.75,1960,4,980,980,1946,0,98125,47.7326,-122.291
"2453","04",275000,2,1.5,1160,3,890,270,2006,0,98133,47.7677,-122.315
"2454","02",390000,3,2.5,1910,3,1910,0,1997,0,98059,47.4956,-122.162
"2455","03",752500,5,2.75,2720,4,1710,1010,1913,0,98107,47.6612,-122.363
"2456","03",178500,3,1.75,1120,3,1120,0,1973,0,98045,47.4418,-121.772
"2457","06",485000,3,2.5,2340,3,2340,0,1985,0,98038,47.4052,-122.028
"2458","03",215000,3,1.5,1410,4,780,630,1982,0,98023,47.2914,-122.368
"2459","08",589000,4,1.75,1920,5,1060,860,1919,0,98116,47.5747,-122.384
"2460","04",325000,4,1.75,1370,3,1370,0,1918,0,98028,47.7572,-122.228
"2461","08",580000,3,2.5,1590,3,1590,0,2004,0,98116,47.5903,-122.388
"2462","07",181100,4,1.75,1850,3,1850,0,1954,0,98198,47.4217,-122.333
"2463","02",345000,3,2,1430,4,830,600,1908,0,98199,47.6462,-122.384
"2464","03",781000,3,1.75,1940,3,1460,480,1960,0,98125,47.7027,-122.282
"2465","04",426000,3,1.5,1380,3,1080,300,1948,0,98106,47.5292,-122.348
"2466","09",389000,3,2.5,1720,3,1720,0,2005,0,98065,47.5426,-121.879
"2467","05",1506000,4,3.25,3660,3,3360,300,1909,1995,98112,47.6283,-122.312
"2468","05",288400,3,2.25,1870,3,1870,0,1997,0,98056,47.4915,-122.167
"2469","02",7e+05,4,2,2230,5,1510,720,1908,0,98103,47.682,-122.349
"2470","03",830000,4,3,2020,3,1220,800,1968,2015,98199,47.6563,-122.401
"2471","09",1899000,2,2.75,3690,3,3690,0,1989,0,98166,47.4485,-122.369
"2472","05",431000,3,1.75,1630,4,1630,0,1956,0,98166,47.4521,-122.36
"2473","10",485000,3,2.5,1840,3,1340,500,1958,0,98177,47.7767,-122.378
"2474","10",780000,3,1.5,1620,4,1620,0,1949,0,98117,47.7014,-122.381
"2475","08",720000,2,1.5,1840,3,1340,500,1957,0,98136,47.5281,-122.388
"2476","09",452250,4,2.25,2550,4,1560,990,1979,0,98028,47.77,-122.259
"2477","04",316000,3,2.5,2550,3,2550,0,1985,0,98023,47.311,-122.345
"2478","07",285000,4,2,1760,3,780,980,1925,2004,98118,47.5183,-122.265
"2479","09",575000,3,1.75,1720,5,860,860,1906,0,98115,47.6782,-122.314
"2480","07",590000,3,2.25,2300,4,1580,720,1960,0,98166,47.435,-122.347
"2481","02",587500,4,1.75,2500,3,1600,900,1956,0,98166,47.431,-122.338
"2482","09",364000,4,2.25,1750,4,1750,0,1968,0,98155,47.7612,-122.31
"2483","12",490000,3,2.5,1890,3,1890,0,1986,0,98074,47.6478,-122.061
"2484","05",410000,3,2.25,1800,4,1360,440,1978,0,98027,47.4688,-122.013
"2485","10",520000,3,2.5,2160,3,2160,0,1999,0,98029,47.5476,-122.012
"2486","12",325000,3,2.5,2550,3,2550,0,2006,0,98031,47.3986,-122.169
"2487","06",850000,3,2.25,2870,3,2250,620,1995,0,98136,47.5363,-122.385
"2488","08",285000,3,2.5,1940,3,1940,0,1990,0,98042,47.3794,-122.113
"2489","07",440000,3,2,1550,3,1550,0,1996,0,98103,47.6545,-122.348
"2490","03",249000,3,1.75,1400,5,1400,0,1917,0,98056,47.5133,-122.196
"2491","02",635000,3,1.75,1210,4,1210,0,1930,0,98105,47.6621,-122.288
"2492","08",515000,3,2.5,3430,3,3430,0,2001,0,98001,47.2609,-122.27
"2493","01",1400000,3,3.25,3020,4,3020,0,1954,0,98112,47.6332,-122.29
"2494","05",1135000,4,2.75,3370,3,1970,1400,1970,2014,98136,47.5232,-122.383
"2495","07",555000,3,1.5,1740,4,1640,100,1920,0,98117,47.6782,-122.361
"2496","09",537000,4,2,1720,4,860,860,1950,0,98116,47.5734,-122.395
"2497","01",315000,3,1.75,1480,4,1480,0,1968,0,98055,47.4629,-122.187
"2498","01",805000,5,2.5,3320,3,3320,0,2000,0,98075,47.5862,-122.054
"2499","08",414000,4,2.5,3490,4,3490,0,1969,0,98023,47.3198,-122.386
"2500","08",375000,2,1.5,1160,3,1160,0,2002,0,98144,47.5916,-122.293
"2501","03",401000,4,1.75,3010,3,1780,1230,1952,0,98125,47.707,-122.316
"2502","02",178000,5,1.5,1990,3,1990,0,1960,0,98178,47.4938,-122.262
"2503","12",528000,5,2.25,2940,3,1700,1240,1977,0,98077,47.7653,-122.077
"2504","04",537000,4,4.25,4883,3,3859,1024,2006,0,98092,47.263,-122.216
"2505","08",442000,4,1.5,1360,3,1010,350,1955,0,98116,47.5755,-122.396
"2506","04",375000,3,1.75,1370,3,1370,0,1978,2006,98014,47.7002,-121.912
"2507","11",637250,4,2.5,2120,3,2120,0,2005,0,98052,47.6662,-122.083
"2508","03",427500,3,1.75,1240,5,1240,0,1942,0,98136,47.5142,-122.389
"2509","03",7e+05,4,2.5,2770,3,2770,0,2004,0,98053,47.6624,-122.01
"2510","03",680000,3,1.75,1660,4,1080,580,1909,0,98116,47.5843,-122.385
"2511","08",393820,2,2,1170,3,1170,0,1941,0,98115,47.6873,-122.291
"2512","08",525000,4,2.75,2470,5,1350,1120,1940,0,98108,47.5631,-122.317
"2513","01",505000,2,1.75,1310,2,1110,200,1929,0,98117,47.679,-122.368
"2514","11",555565,3,2,1670,4,1670,0,1959,0,98033,47.6602,-122.188
"2515","10",650000,3,1.75,1660,4,1240,420,1942,0,98177,47.7045,-122.379
"2516","09",632500,5,3.25,3500,3,2760,740,2005,0,98065,47.5444,-121.881
"2517","07",269000,3,2.5,1440,3,1440,0,2005,0,98038,47.3606,-122.039
"2518","11",405000,4,2.75,2360,3,1390,970,1978,0,98034,47.7301,-122.223
"2519","07",845000,3,3.5,3460,3,3460,0,1986,0,98077,47.7262,-122.06
"2520","04",638000,4,1.75,1470,4,1470,0,1946,0,98107,47.6692,-122.399
"2521","08",290000,3,1.75,1710,3,1060,650,1967,0,98045,47.4678,-121.745
"2522","02",270000,4,2.5,2350,3,2350,0,2003,0,98042,47.3494,-122.153
"2523","11",875000,4,2.25,2380,4,2240,140,1948,0,98117,47.6822,-122.4
"2524","07",299000,3,2.25,1920,4,1920,0,1982,0,98032,47.3631,-122.276
"2525","09",350000,3,2.75,3070,3,2360,710,1950,1986,98166,47.4486,-122.353
"2526","06",1901000,3,2.5,2660,3,2660,0,1992,0,98004,47.6501,-122.217
"2527","10",511718,2,1.75,1700,3,850,850,1915,0,98117,47.6787,-122.363
"2528","10",965000,4,3.25,5010,5,3710,1300,1978,0,98027,47.5489,-122.092
"2529","12",475000,4,2.25,2680,3,2680,0,1999,0,98011,47.7539,-122.219
"2530","04",1062000,4,2.75,2720,5,1840,880,1928,0,98117,47.6797,-122.359
"2531","10",374950,2,2.25,1240,3,1000,240,2008,0,98144,47.5877,-122.316
"2532","12",739000,5,4,4660,4,2600,2060,1979,0,98056,47.5135,-122.2
"2533","12",271000,4,1.75,1710,5,910,800,1975,0,98031,47.3967,-122.174
"2534","04",210000,3,2.25,1430,3,1070,360,1984,0,98023,47.3239,-122.35
"2535","02",350000,3,2.75,1650,4,1650,0,1988,0,98166,47.4563,-122.348
"2536","05",491500,3,2.25,1560,4,1110,450,1968,0,98034,47.7256,-122.166
"2537","09",325000,3,2.5,1870,4,1250,620,1994,0,98045,47.4639,-121.744
"2538","10",190000,3,2,1320,3,1320,0,1987,0,98038,47.3635,-122.045
"2539","05",658600,4,2,1400,4,1400,0,1945,0,98117,47.6826,-122.378
"2540","03",299950,3,1.5,1940,3,1300,640,1958,0,98168,47.473,-122.328
"2541","03",464000,5,2,2000,3,1200,800,1931,0,98122,47.6028,-122.298
"2542","02",240000,3,1.75,1630,4,1080,550,1977,0,98032,47.3729,-122.295
"2543","05",530000,4,2.5,2940,3,2940,0,1995,0,98042,47.3401,-122.067
"2544","10",1e+06,5,4.5,2120,5,2120,0,1939,1963,98006,47.5488,-122.197
"2545","05",575000,4,1.75,2020,4,1010,1010,1948,0,98133,47.7013,-122.35
"2546","10",418000,3,1.75,1530,3,1530,0,1959,0,98155,47.7629,-122.315
"2547","04",1208000,4,3.75,3250,4,2940,310,1930,1989,98004,47.639,-122.219
"2548","06",1100000,4,3.75,2930,5,2130,800,1925,0,98119,47.643,-122.359
"2549","04",1900000,3,3.75,3150,3,3150,0,2007,0,98112,47.6387,-122.284
"2550","11",580000,3,2.5,2180,3,2180,0,1985,0,98072,47.733,-122.09
"2551","07",691500,4,2.5,2600,3,2600,0,1962,2002,98115,47.6944,-122.274
"2552","10",556000,3,1.75,1590,4,1190,400,1908,0,98105,47.6668,-122.299
"2553","11",218000,3,2.25,1610,4,1280,330,1968,0,98023,47.3146,-122.384
"2554","12",425000,4,2,1390,5,1390,0,1908,0,98108,47.5552,-122.311
"2555","08",935000,3,3.25,3710,3,3710,0,1998,0,98014,47.693,-121.868
"2556","10",732000,4,1.75,2360,4,2360,0,1974,0,98006,47.5728,-122.163
"2557","02",507250,3,1.75,1400,3,1100,300,1915,0,98126,47.5659,-122.38
"2558","12",8e+05,4,2.5,4600,3,4600,0,1990,0,98053,47.6417,-121.992
"2559","09",6e+05,3,2.25,2100,4,2100,0,1979,0,98008,47.6068,-122.112
"2560","03",627800,4,1.75,2010,3,2010,0,1982,0,98074,47.6446,-122.068
"2561","06",660000,2,2.25,2550,5,1860,690,1902,0,98115,47.6739,-122.323
"2562","10",153503,2,2.5,1240,3,1240,0,1986,0,98003,47.3241,-122.322
"2563","01",456500,3,2.25,2090,3,1460,630,1975,0,98034,47.7334,-122.167
"2564","08",1306000,5,2.5,2770,3,2770,0,2002,0,98004,47.6341,-122.208
"2565","12",843500,3,2.5,3560,3,3560,0,1997,0,98052,47.7126,-122.104
"2566","06",527000,2,1.75,1640,3,840,800,1921,0,98105,47.6645,-122.326
"2567","02",1965000,5,3.75,3940,4,3940,0,1951,0,98004,47.6203,-122.212
"2568","03",1003000,5,2.5,3150,4,3150,0,1969,0,98005,47.6387,-122.177
"2569","02",855000,4,3,2550,3,1720,830,1908,2013,98117,47.6786,-122.367
"2570","06",725000,4,3.25,3940,3,3440,500,2000,0,98059,47.5157,-122.116
"2571","09",180000,3,1.75,1330,3,1330,0,1978,0,98001,47.28,-122.257
"2572","06",193000,3,1.5,1180,3,1180,0,1960,0,98148,47.4327,-122.328
"2573","08",295000,4,2.5,1850,3,1850,0,1990,0,98030,47.3618,-122.195
"2574","01",875000,4,2.5,3600,4,3600,0,1990,0,98077,47.7121,-122.072
"2575","05",257200,3,2,1850,4,1150,700,1952,0,98002,47.3066,-122.209
"2576","09",555000,3,2,2240,3,2240,0,1968,0,98008,47.6371,-122.119
"2577","06",380000,3,2.25,1860,4,1860,0,1963,0,98022,47.1559,-121.646
"2578","07",282000,4,2.75,2390,3,2390,0,1989,0,98023,47.3061,-122.359
"2579","06",545000,4,2.5,2040,3,2040,0,1990,0,98115,47.6952,-122.323
"2580","06",550000,3,1.5,1900,3,1640,260,1926,0,98115,47.6779,-122.294
"2581","03",921500,3,1.5,1900,3,1640,260,1926,0,98115,47.6779,-122.294
"2582","05",885000,3,1.5,2200,5,1440,760,1904,0,98112,47.6308,-122.312
"2583","05",820000,4,2.25,2280,3,1960,320,1940,1984,98119,47.6503,-122.368
"2584","06",491950,3,2.25,2090,3,1440,650,1958,0,98115,47.6971,-122.281
"2585","11",430000,3,2.5,2030,3,2030,0,2003,0,98024,47.5253,-121.93
